time,pdcr,pdtr
5.524898052215576,5.983986006837692,5.285
5.549160003662109,7.396871591785473,5.285
5.573720216751099,4.839322016893341,5.285
5.599463701248169,3.4075475872269956,5.285
5.625596046447754,4.23865675484339,5.285
5.65056848526001,4.9866550056980845,5.285
5.67594838142395,3.8231021710351696,5.285
5.700934171676636,5.152876839221391,5.285
5.725811958312988,5.983986006837692,5.285
5.750696897506714,4.73732225541317,5.285
5.775526762008667,4.1555458380817365,5.285
5.8002636432647705,5.235987755982998,5.285
5.824703216552734,5.817764173314432,5.285
5.849088191986084,4.072434921320107,5.285
5.873445987701416,5.983986006837692,5.285
5.8978376388549805,6.648873340930778,5.285
5.922213077545166,4.238656754843367,5.285
5.946657419204712,5.651542339791148,5.285
5.971035957336426,5.983986006837692,5.285
5.995513916015625,5.817764173314432,5.285
6.019933223724365,6.067096923599345,5.285
6.04426646232605,6.7319842576924085,5.285
6.068627595901489,7.646204342070386,5.285
6.092997312545776,4.404878588366651,5.285
6.117359399795532,4.1555458380817365,5.285
6.141699552536011,3.989324004558476,5.285
6.166596174240112,4.072434921320107,5.285
6.191715240478516,2.6595493363723257,5.285
6.216980695724487,5.235987755982998,5.285
6.241894721984863,5.651542339791171,5.285
6.2671568393707275,5.402209589506258,5.285
6.292112588882446,5.319098672744627,5.285
6.316986560821533,5.1528768392213555,5.285
6.341826915740967,5.485320506267888,5.285
6.3671019077301025,3.656880337511933,5.285
6.3917014598846436,3.823102171035193,5.285
6.416201114654541,5.402209589506258,5.285
6.4406044483184814,5.65154233979116,5.285
6.465099811553955,4.654211338651541,5.285
6.489567518234253,6.067096923599333,5.285
6.514033079147339,6.9813170079773155,5.285
6.538532257080078,4.654211338651541,5.285
6.562939167022705,4.9866550056980845,5.285
6.587401866912842,5.402209589506258,5.285
6.611868381500244,5.734653256552798,5.285
6.636394023895264,4.0724349213201005,5.285
6.660883903503418,6.815095174454048,5.285
6.685400009155273,6.731984257692413,5.285
6.709847450256348,4.654211338651564,5.285
6.7342140674591064,5.152876839221344,5.285
6.759278774261475,5.319098672744604,5.285
6.784361124038696,4.73732225541317,5.285
6.809398174285889,3.324436670465389,5.285
6.834390878677368,5.485320506267864,5.285
6.859495162963867,5.900875090076037,5.285
6.884556770324707,5.152876839221391,5.285
6.9095683097839355,5.06976592245969,5.285
6.934483766555786,5.983986006837738,5.285
6.959872484207153,5.235987755982998,5.285
6.98466420173645,4.820433172174824,5.285
7.009216070175171,5.485320506267864,5.285
7.033745765686035,4.487989505128256,5.285
7.058312892913818,4.654211338651517,5.285
7.0827906131744385,5.402209589506258,5.285
7.107337236404419,5.152876839221344,5.285
7.131792783737183,4.9866550056980845,5.285
7.156340837478638,5.069765922459714,5.285
7.180938720703125,5.235987755982974,5.285
7.20550012588501,5.402209589506258,5.285
7.2299957275390625,4.903544088936454,5.285
7.254601240158081,5.156654608165065,5.285
7.281274080276489,5.235987755982984,5.285
7.307963848114014,5.632653495072605,5.285
7.335334062576294,5.235987755982998,5.285
7.3609137535095215,4.57110042188991,5.285
7.385922908782959,5.152876839221344,5.285
7.410775184631348,5.983986006837692,5.285
7.435940504074097,4.73732225541317,5.285
7.460861921310425,4.9866550056980845,5.285
7.485702037811279,6.1502078403609755,5.285
7.510457754135132,5.152876839221368,5.285
7.535183668136597,4.737322255413182,5.285
7.559868097305298,4.903544088936454,5.285
7.584324598312378,5.568431423029529,5.285
7.608640670776367,3.989324004558476,5.285
7.632953882217407,4.404878588366639,5.285
7.65725302696228,6.316429673884234,5.285
7.68154239654541,4.820433172174824,5.285
7.705891132354736,5.319098672744617,5.285
7.730205774307251,5.0697659224597205,5.285
7.754564046859741,5.402209589506258,5.285
7.77892279624939,5.1528768392213555,5.285
7.803274631500244,4.9866550056980845,5.285
7.827615976333618,5.568431423029529,5.285
7.8519580364227295,6.815095174454047,5.285
7.876352071762085,4.321767671605007,5.285
7.900677442550659,4.820433172174815,5.285
7.925367116928101,6.4826515074075095,5.285
7.95051908493042,5.319098672744651,5.285
7.975502014160156,4.487989505128256,5.285
8.00030779838562,6.067096923599345,5.285
8.025477647781372,6.399540590645865,5.285
8.050285339355469,4.321767671604996,5.285
8.075011253356934,6.067096923599345,5.285
8.099717617034912,6.9813170079772995,5.285
8.124398231506348,4.1555458380817365,5.285
8.14895248413086,4.654211338651517,5.285
8.173264980316162,6.399540590645865,5.285
8.19753885269165,4.57110042188991,5.285
8.221893072128296,4.072434921320083,5.285
8.246212244033813,5.983986006837692,5.285
8.270492315292358,5.319098672744627,5.285
8.294785499572754,5.319098672744627,5.285
8.319114208221436,5.734653256552801,5.285
8.343405485153198,6.648873340930778,5.285
8.367722272872925,4.654211338651541,5.285
8.392008781433105,5.651542339791171,5.285
8.416341304779053,7.147538841500582,5.285
8.440659999847412,4.73732225541317,5.285
8.464950561523438,3.158214836942106,5.285
8.489298343658447,5.235987755982998,5.285
8.51400876045227,6.399540590645865,5.285
8.538954734802246,4.48798950512828,5.285
8.563700437545776,5.5684314230295175,5.285
8.588595628738403,6.233318757122605,5.285
8.613468647003174,5.319098672744627,5.285
8.638308763504028,3.739991254273563,5.285
8.663045644760132,4.90354408893643,5.285
8.687776803970337,6.399540590645865,5.285
8.712668418884277,4.1555458380817365,5.285
8.737261056900024,4.820433172174812,5.285
8.761597871780396,5.983986006837703,5.285
8.78595781326294,5.734653256552801,5.285
8.81028437614441,4.072434921320107,5.285
8.834593057632446,6.1502078403609755,5.285
8.85891342163086,7.479982508547126,5.285
8.88327169418335,4.48798950512828,5.285
8.90753436088562,3.324436670465389,5.285
8.931810140609741,5.651542339791165,5.285
8.95615553855896,6.06709692359934,5.285
8.980412244796753,3.8231021710351984,5.285
9.004719495773315,6.150207840360969,5.285
9.029040098190308,7.563093425308762,5.285
9.053318500518799,4.903544088936448,5.285
9.077590227127075,4.321767671605006,5.285
9.102286577224731,5.983986006837699,5.285
9.12725043296814,6.399540590645865,5.285
9.152081966400146,3.9062130877968704,5.285
9.1771240234375,5.983986006837692,5.285
9.20197343826294,7.729315258832039,5.285
9.226804256439209,4.07243492132013,5.285
9.251542091369629,4.321767671605044,5.285
9.276323318481445,5.900875090076085,5.285
9.301413297653198,3.9893240045584295,5.285
9.325905799865723,4.1555458380817365,5.285
9.350189924240112,5.651542339791171,5.285
9.374447107315063,6.316429673884258,5.285
9.398792505264282,3.407547587227043,5.285
9.423110485076904,5.06976592245969,5.285
9.447420835494995,6.815095174454038,5.285
9.472559928894043,4.997988312529203,5.285
9.499426126480103,4.204656834349962,5.285
9.526277303695679,5.632653495072627,5.285
9.553086042404175,4.839322016893363,5.285
9.581932067871094,4.601322573439583,5.285
9.609472036361694,5.711986642890547,5.285
9.635894060134888,6.108652381980144,5.285
9.662149906158447,4.839322016893386,5.285
9.688764810562134,6.029319234162226,5.285
9.716081142425537,5.949986086344306,5.285
9.75259780883789,6.067096923599321,5.285
9.778753280639648,6.565762424169149,5.285
9.803723096847534,6.815095174454062,5.285
9.82911205291748,4.903544088936454,5.285
9.854097843170166,3.6568803375119097,5.285
9.878963232040405,4.57110042188991,5.285
9.903806924819946,4.404878588366639,5.285
9.928665399551392,5.402209589506258,5.285
9.9533212184906,4.737322255413182,5.285
9.977667331695557,5.319098672744627,5.285
10.00207233428955,4.737322255413182,5.285
10.026498079299927,4.072434921320107,5.285
10.050907611846924,4.9866550056980845,5.285
10.075273990631104,5.900875090076072,5.285
10.099620819091797,4.903544088936442,5.285
10.124029636383057,5.983986006837703,5.285
10.148401021957397,6.233318757122605,5.285
10.172776699066162,6.233318757122605,5.285
10.19717812538147,6.06709692359934,5.285
10.221519947052002,6.233318757122608,5.285
10.24592924118042,6.4826515074075095,5.285
10.270300149917603,6.648873340930778,5.285
10.294646978378296,5.817764173314432,5.285
10.319899320602417,4.57110042188991,5.285
10.344985485076904,5.235987755982998,5.285
10.369810342788696,4.90354408893643,5.285
10.394665479660034,5.319098672744604,5.285
10.41956877708435,4.9866550056980845,5.285
10.444525241851807,4.73732225541317,5.285
10.469391822814941,4.654211338651564,5.285
10.494321823120117,4.487989505128304,5.285
10.519553422927856,4.90354408893643,5.285
10.544195652008057,5.235987755982951,5.285
10.568575382232666,5.485320506267911,5.285
10.59295916557312,4.321767671604996,5.285
10.617380380630493,4.1555458380817365,5.285
10.641730785369873,5.152876839221344,5.285
10.666151523590088,5.152876839221391,5.285
10.690530061721802,5.069765922459714,5.285
10.714878797531128,4.737322255413194,5.285
10.73921251296997,5.485320506267888,5.285
10.763541221618652,5.402209589506258,5.285
10.78787875175476,4.90354408893643,5.285
10.812248706817627,5.319098672744627,5.285
10.836649417877197,6.233318757122605,5.285
10.860967636108398,4.48798950512828,5.285
10.885325908660889,5.900875090076061,5.285
10.91057276725769,6.482651507407495,5.285
10.935339212417603,5.651542339791148,5.285
10.960006475448608,6.1502078403609755,5.285
10.98506236076355,6.648873340930778,5.285
11.009851932525635,6.316429673884258,5.285
11.034464597702026,4.487989505128256,5.285
11.059082746505737,4.48798950512828,5.285
11.083693504333496,4.48798950512828,5.285
11.108209371566772,4.487989505128268,5.285
11.132531881332397,5.069765922459714,5.285
11.156744956970215,4.73732225541317,5.285
11.180917978286743,4.404878588366639,5.285
11.205127239227295,4.903544088936454,5.285
11.230443954467773,5.734653256552801,5.285
11.2547025680542,5.152876839221344,5.285
11.278981447219849,5.069765922459726,5.285
11.303125381469727,5.983986006837703,5.285
11.327310562133789,6.06709692359934,5.285
11.351481914520264,5.0697659224597205,5.285
11.37570595741272,6.06709692359934,5.285
11.399914264678955,6.316429673884234,5.285
11.424145221710205,5.402209589506258,5.285
11.448493242263794,5.6515423397911615,5.285
11.472695350646973,6.31642967388424,5.285
11.497341394424438,5.983986006837702,5.285
11.522152423858643,4.9866550056980845,5.285
11.546880960464478,7.396871591785519,5.285
11.572008848190308,6.565762424169125,5.285
11.596984624862671,4.23865675484339,5.285
11.621700525283813,4.321767671605044,5.285
11.646517276763916,4.072434921320083,5.285
11.67120885848999,3.2413257537037827,5.285
11.695932865142822,4.072434921320083,5.285
11.720333576202393,5.319098672744604,5.285
11.744580745697021,5.817764173314432,5.285
11.768887519836426,5.402209589506258,5.285
11.793184518814087,5.069765922459738,5.285
11.817461490631104,5.06976592245969,5.285
11.841785669326782,5.069765922459738,5.285
11.866137027740479,5.152876839221344,5.285
11.891343355178833,4.839322016893363,5.285
11.917579174041748,4.6806557212575255,5.285
11.943764209747314,5.156654608165065,5.285
11.969951152801514,4.839322016893363,5.285
11.996355056762695,5.553320347254685,5.285
12.022732734680176,5.156654608165065,5.285
12.04907774925232,5.077321460347145,5.285
12.075533390045166,5.632653495072605,5.285
12.102319955825806,5.156654608165065,5.285
12.129753351211548,6.029319234162226,5.285
12.156992435455322,4.918655164711283,5.285
12.184022426605225,5.394654051618846,5.285
12.210880756378174,5.473987199436765,5.285
12.237965822219849,4.839322016893363,5.285
12.26481819152832,4.521989425621664,5.285
12.291115760803223,4.9866550056980845,5.285
12.315822839736938,4.654211338651553,5.285
12.34048056602478,4.737322255413182,5.285
12.365349292755127,4.57110042188991,5.285
12.389739513397217,5.152876839221344,5.285
12.414001226425171,5.235987755982985,5.285
12.438241958618164,4.737322255413182,5.285
12.462499618530273,4.9866550056980845,5.285
12.486814737319946,5.817764173314432,5.285
12.511064529418945,4.903544088936442,5.285
12.535426616668701,4.238656754843367,5.285
12.559733152389526,5.485320506267888,5.285
12.58401083946228,5.817764173314432,5.285
12.60840892791748,5.0697659224597205,5.285
12.632826805114746,5.0697659224597205,5.285
12.65723466873169,5.817764173314428,5.285
12.681624412536621,5.6515423397911615,5.285
12.70604681968689,4.487989505128274,5.285
12.730933666229248,5.4739871994367615,5.285
12.756362438201904,6.316429673884212,5.285
12.784032344818115,4.404878588366651,5.285
12.810104608535767,6.067096923599345,5.285
12.83694338798523,5.817764173314432,5.285
12.863144159317017,5.651542339791171,5.285
12.889153480529785,7.064427924738952,5.285
12.91498875617981,5.152876839221344,5.285
12.94136667251587,3.8231021710351696,5.285
12.967020750045776,4.737322255413218,5.285
12.992310285568237,4.839322016893386,5.285
13.020199298858643,4.442656277803721,5.285
13.04879093170166,5.156654608165065,5.285
13.077346086502075,6.346651825433926,5.285
13.105822086334229,4.283989982167904,5.285
13.134337186813354,5.553320347254685,5.285
13.162821054458618,6.584651268887707,5.285
13.19128131866455,4.283989982167882,5.285
13.219205856323242,5.235987755982984,5.285
13.246909141540527,7.060650155795247,5.285
13.274639368057251,3.887324243078284,5.285
13.302231788635254,5.315320903800904,5.285
13.329933643341064,6.108652381980144,5.285
13.358241319656372,4.521989425621685,5.285
13.387805938720703,6.316429673884234,5.285
13.414691686630249,6.565762424169149,5.285
13.44114065170288,4.903544088936454,5.285
13.467848062515259,5.485320506267888,5.285
13.494033813476562,6.233318757122605,5.285
13.52000904083252,4.072434921320107,5.285
13.54597806930542,4.654211338651541,5.285
13.571963787078857,5.5684314230295175,5.285
13.597317457199097,4.321767671604996,5.285
13.622262239456177,4.48798950512828,5.285
13.647245407104492,5.65154233979116,5.285
13.67218565940857,6.731984257692422,5.285
13.696690320968628,3.656880337511933,5.285
13.721128940582275,4.404878588366639,5.285
13.74566125869751,5.7346532565527895,5.285
13.770155668258667,5.485320506267893,5.285
13.794610738754272,4.57110042188991,5.285
13.819180250167847,5.235987755982985,5.285
13.843750953674316,6.648873340930778,5.285
13.868295431137085,5.152876839221353,5.285
13.89292287826538,4.321767671605006,5.285
13.917499303817749,6.399540590645875,5.285
13.941987991333008,6.565762424169125,5.285
13.967004299163818,4.072434921320083,5.285
13.991663932800293,6.233318757122605,5.285
14.016334056854248,6.648873340930778,5.285
14.041043519973755,6.233318757122605,5.285
14.06590223312378,5.5684314230295175,5.285
14.090670108795166,6.346651825433926,5.285
14.116737604141235,4.60132257343956,5.285
14.143287897109985,4.125323686532043,5.285
14.169912099838257,5.394654051618846,5.285
14.196646213531494,5.152876839221344,5.285
14.221727848052979,4.404878588366651,5.285
14.246381998062134,4.90354408893643,5.285
14.27076268196106,6.482651507407518,5.285
14.295042991638184,3.989324004558476,5.285
14.319304704666138,5.152876839221344,5.285
14.34354543685913,7.064427924738952,5.285
14.367905378341675,4.820433172174824,5.285
14.39215087890625,3.823102171035193,5.285
14.416486501693726,5.651542339791171,5.285
14.440744638442993,6.233318757122605,5.285
14.464986324310303,3.906213087796823,5.285
14.489211559295654,5.983986006837714,5.285
14.513510465621948,6.898206091215693,5.285
14.537787914276123,6.399540590645865,5.285
14.562061786651611,3.906213087796823,5.285
14.586679935455322,4.9866550056980845,5.285
14.611784219741821,6.617706747145162,5.285
14.638634443283081,3.906213087796847,5.285
14.663285732269287,4.820433172174824,5.285
14.688199043273926,5.5684314230295175,5.285
14.712924480438232,4.654211338651541,5.285
14.737553834915161,4.1555458380817365,5.285
14.762155294418335,5.1528768392213555,5.285
14.78713059425354,6.7319842576924085,5.285
14.811548948287964,3.573769420750291,5.285
14.835844278335571,4.487989505128268,5.285
14.860005617141724,5.4853205062679,5.285
14.884200096130371,4.737322255413182,5.285
14.908771514892578,4.759988869075444,5.285
14.935469150543213,6.029319234162226,5.285
14.965880870819092,5.553320347254685,5.285
14.994128942489624,5.711986642890536,5.285
15.02120304107666,6.10865238198015,5.285
15.048082828521729,5.077321460347142,5.285
15.074897050857544,5.315320903800912,5.285
15.102614402770996,6.565762424169144,5.285
15.12769865989685,6.316429673884258,5.285
15.151899099349976,3.6568803375119097,5.285
15.17637825012207,5.402209589506258,5.285
15.201149702072144,6.731984257692432,5.285
15.226303815841675,5.900875090076085,5.285
15.251370191574097,3.4906585039886497,5.285
15.276200771331787,5.5684314230295655,5.285
15.30155062675476,6.316429673884212,5.285
15.326450109481812,4.654211338651564,5.285
15.35121750831604,5.402209589506258,5.285
15.375982761383057,6.565762424169125,5.285
15.401179075241089,4.404878588366603,5.285
15.425796270370483,3.6568803375119097,5.285
15.450134038925171,5.152876839221391,5.285
15.474408864974976,5.152876839221344,5.285
15.498750925064087,4.654211338651564,5.285
15.523020029067993,5.734653256552801,5.285
15.547600269317627,6.7319842576924085,5.285
15.571908950805664,4.404878588366627,5.285
15.596261978149414,3.906213087796847,5.285
15.620522260665894,5.235987755982998,5.285
15.644815921783447,6.731984257692432,5.285
15.669080972671509,4.321767671604996,5.285
15.693361043930054,5.152876839221344,5.285
15.717692852020264,6.1502078403609755,5.285
15.741949796676636,5.817764173314432,5.285
15.766291856765747,5.235987755982998,5.285
15.791051149368286,6.108652381980167,5.285
15.817599058151245,7.457315894884867,5.285
15.844486474990845,4.601322573439606,5.285
15.87136173248291,2.855993321445262,5.285
15.898499011993408,5.152876839221368,5.285
15.924092769622803,5.069765922459714,5.285
15.94890570640564,4.404878588366639,5.285
15.97380256652832,4.737322255413182,5.285
15.998655796051025,5.319098672744627,5.285
16.023340702056885,4.072434921320095,5.285
16.047740697860718,4.9866550056980845,5.285
16.072100162506104,5.734653256552801,5.285
16.09656047821045,5.319098672744627,5.285
16.120933771133423,4.072434921320107,5.285
16.14535880088806,5.402209589506252,5.285
16.169761180877686,6.981317007977323,5.285
16.194136142730713,3.4906585039886546,5.285
16.21850275993347,4.654211338651546,5.285
16.242949724197388,6.8150951744540444,5.285
16.267389059066772,5.568431423029526,5.285
16.291804313659668,4.487989505128277,5.285
16.316368341445923,5.734653256552796,5.285
16.340799570083618,7.064427924738952,5.285
16.365309953689575,3.573769420750303,5.285
16.390506982803345,5.069765922459738,5.285
16.415784120559692,6.1502078403609985,5.285
16.44077730178833,4.73732225541317,5.285
16.46589946746826,5.817764173314432,5.285
16.490940809249878,6.815095174454038,5.285
16.516002893447876,5.900875090076085,5.285
16.540887594223022,4.57110042188991,5.285
16.565786838531494,5.983986006837692,5.285
16.591135501861572,5.983986006837692,5.285
16.615904092788696,3.989324004558476,5.285
16.640372276306152,5.734653256552824,5.285
16.664830446243286,5.651542339791171,5.285
16.689306020736694,5.06976592245969,5.285
16.713764190673828,4.903544088936454,5.285
16.738195419311523,4.903544088936454,5.285
16.762655019760132,6.067096923599345,5.285
16.787127017974854,5.069765922459714,5.285
16.811555862426758,5.402209589506258,5.285
16.83608889579773,6.316429673884234,5.285
16.860515356063843,5.235987755982998,5.285
16.88498616218567,5.402209589506258,5.285
16.90943670272827,5.900875090076061,5.285
16.933892965316772,6.067096923599345,5.285
16.9587345123291,4.9866550056980845,5.285
16.984058618545532,6.1502078403609755,5.285
17.0091450214386,6.482651507407518,5.285
17.034109354019165,4.48798950512828,5.285
17.059346914291382,4.73732225541317,5.285
17.08430314064026,5.319098672744627,5.285
17.10922336578369,4.73732225541317,5.285
17.13407826423645,4.238656754843367,5.285
17.158981323242188,5.069765922459714,5.285
17.183772087097168,6.150207840360963,5.285
17.208378553390503,3.4906585039886613,5.285
